uniquestr,method,company,measurements,id,trialn,col 
mSHhrVPw,zf,TUW,0.848711673062335,8256,11,-8244
pggaJDzT,zf,TUW,0.947271654527754,8257,78,-8178
spOjOsqi,mk,CTS,0.068898434792558,8258,54,-8203
RabuvPSx,em,HTC,0.329159410156032,8259,84,-8174
wIFipAEn,ac,TUW,0.319991958236161,8260,41,-8218
NAozgnzS,mk,HTC,0.419675509447836,8261,42,-8218
WcFWybMa,mk,HTC,0.035580483717255,8262,2,-8259
,mk,CTS,0.531829266529662,8263,21,-8241
asoDarnS,zf,HTC,0.309132513211381,8264,74,-8189
UHwNwlwW,ac,CTS,0.691328452762892,8265,76,-8188
eAJhAihy,mk,TUW,0.890591345002129,8266,47,-8218
ecdBuFFC,zf,TUW,0.041763919206104,8267,65,-8201
vefZVJhG,em,CTS,0.132090825884729,8268,55,-8212
elIPSvRF,zf,CTS,0.915987140934192,8269,81,-8187
mvEEBxSs,em,HTC,0.303121538422558,8270,42,-8227
vevCcvze,mk,HTC,0.845202796121304,8271,68,-8202
soNXlRAU,zf,TUW,0.832117397495142,8272,33,-8238
SqtLBfoG,ac,TUW,0.177040073277807,8273,93,-8179
DcoZsuOy,ac,CTS,0.349785972635506,8274,11,-8262
RhizHhZZ,zf,TUW,0.442235463523073,8275,22,-8252
AtRlkTkW,mk,HTC,0.915136986275067,8276,92,-8183
GzDiMviZ,ac,CTS,0.70992686871512,8277,58,-8218
rPeWAtvI,em,TUW,0.78662418918194,8278,45,-8232
lPGmeleS,ac,CTS,0.842242380551692,8279,88,-8190
BIcIhWaD,em,CTS,0.746164153793385,8280,25,-8254
yDRhRNHD,em,CTS,0.10776431595629,8281,66,-8214
IhlQKRGZ,mk,CTS,0.986771319451583,8282,36,-8245
OGzsLLxX,zf,TUW,0.574547733118131,8283,36,-8246
,zf,TUW,0.361562858361752,8284,71,-8212
kLmKeXlg,ac,TUW,0.975158360722322,8285,35,-8249
taEMMhCV,ac,CTS,0.85708979541591,8286,27,-8258
HJMLvsHg,mk,TUW,0.08433316201986,8287,89,-8197
NUMPthvM,em,CTS,0.314366327823676,8288,94,-8193
sjMjnSNK,zf,HTC,0.743999895095727,8289,4,-8284
rfngsiUU,ac,HTC,0.212764393984864,8290,24,-8265
PpRtJYJn,zf,HTC,0.56711935638462,8291,34,-8256
ltnjpRcU,em,HTC,0.683972052047264,8292,20,-8271
ODIhjToD,ac,TUW,0.808094443646448,8293,90,-8202
jcAunwQu,em,CTS,0.108143975233304,8294,79,-8214
JzbYtcbf,mk,CTS,0.332374684718245,8295,3,-8291
gETaSCON,em,CTS,0.036035304971855,8296,6,-8289
oMlWBzDj,zf,HTC,0.837490471500905,8297,93,-8203
eyvBXosG,zf,TUW,0.706899817451397,8298,77,-8220
HVCiWrQw,em,TUW,0.167052138671555,8299,40,-8258
DfVqZXCH,em,HTC,0.224106497399076,8300,62,-8237
,mk,CTS,0.998518133839044,8301,15,-8285
GyqgiWxu,ac,CTS,0.727328753103566,8302,28,-8273
gQZxDnSi,mk,TUW,0.094853652968454,8303,25,-8277
QGFikAwG,ac,TUW,0.287367519656636,8304,42,-8261
yBgnUTTA,mk,HTC,0.697540544671446,8305,53,-8251
dfsfLTCr,zf,TUW,0.447766223178665,8306,89,-8216
LszLXLVF,zf,TUW,0.538453813525631,8307,38,-8268
DAPWvQvC,zf,TUW,0.673673251051226,8308,92,-8215
KtzDgnJW,em,HTC,0.885934506869864,8309,97,-8211
myPdtrNj,em,TUW,0.259348643237926,8310,37,-8272
iEsjyCQG,zf,TUW,0.068369114799715,8311,74,-8236
iTzxEPlr,zf,TUW,0.011131041275068,8312,60,-8251
MDXxIgfS,zf,TUW,0.429449464190631,8313,78,-8234
ScfSQPoD,mk,CTS,0.3527537409482,8314,49,-8264
LKenshex,zf,HTC,0.874214998236825,8315,99,-8215
,mk,TUW,0.336209986042919,8316,36,-8279
amSCSNgg,em,TUW,0.745217750263093,8317,46,-8270
OhphkNwF,ac,HTC,0.986055823959941,8318,69,-8248
OIikDgLT,zf,HTC,0.749678532628944,8319,49,-8269
QMBEHorg,em,TUW,0.832002109356391,8320,64,-8255
nIQIHDmx,ac,CTS,0.718453088722528,8321,73,-8247
GUAsVPYs,ac,TUW,0.64781661157548,8322,45,-8276
TuTEUuzb,em,TUW,0.935091319894163,8323,89,-8233
,em,CTS,0.450654302442887,8324,32,-8291
AJHYWjnX,zf,CTS,0.186574419706303,8325,11,-8313
USpjwDNc,ac,TUW,0.236090314295865,8326,50,-8275
JCoIJakB,em,CTS,0.145715426305942,8327,15,-8311
ZPsEIEYw,zf,CTS,0.326757888200744,8328,84,-8243
UuFcyMrb,em,TUW,0.100049153709488,8329,35,-8293
vjRMXOQQ,zf,TUW,0.817434371893692,8330,56,-8273
cjaRYzjk,em,TUW,0.102359348681464,8331,4,-8326
cIWXDOPL,em,TUW,0.769405359293658,8332,53,-8278
UFaYcZpw,em,HTC,0.843485721228382,8333,39,-8293
KlwcScoP,ac,CTS,0.920684046546159,8334,36,-8297
XJECsyhb,mk,CTS,0.81728052585911,8335,11,-8323
ecLQFGNR,ac,TUW,0.146734830843611,8336,55,-8280
,em,CTS,0.778425071226876,8337,87,-8249
YuNvNZzZ,zf,CTS,0.036273407540291,8338,96,-8241
wmGjFRtD,zf,TUW,0.353712592614067,8339,47,-8291
nXbCkpUu,zf,HTC,0.686039044695925,8340,60,-8279
CPxBLUOA,mk,TUW,0.247298899383014,8341,27,-8313
KKZBMSqP,mk,CTS,0.793494288953313,8342,40,-8301
ubMycCBw,em,HTC,0.644505999372944,8343,7,-8335
IpRAPLPR,ac,HTC,0.822765823088396,8344,29,-8314
JzwjnAPQ,zf,TUW,0.245409931382452,8345,91,-8253
NAfTiXjR,zf,HTC,0.807920411093889,8346,77,-8268
IiJyFtco,zf,TUW,0.43581847179182,8347,21,-8325
hUtNSAzq,mk,CTS,0.301053285038749,8348,62,-8285
sIfDZnnT,em,CTS,0.906136123122518,8349,63,-8285
iqxcaurP,em,CTS,0.980685446481925,8350,69,-8280
,em,CTS,0.808177774879075,8351,36,-8314
kElDqfsH,zf,TUW,0.710054367008083,8352,67,-8284
GPVqFoZS,em,TUW,0.768278752704267,8353,64,-8288
cPHkttup,em,CTS,0.728818631492585,8354,84,-8269
sfiKkqTu,mk,HTC,0.913001758122365,8355,44,-8310
qkSxOaek,mk,CTS,0.699675242021785,8356,92,-8263
MGhPeaWk,mk,TUW,0.798263585480565,8357,74,-8282
SLiCBuVU,zf,TUW,0.838411535135775,8358,94,-8263
TYEeIVVn,zf,HTC,0.551668148115554,8359,42,-8316
LWrKSqXr,em,HTC,0.97765781539284,8360,3,-8356
OJrlSsRT,ac,HTC,0.988651953866345,8361,32,-8328
wxBdOBUQ,mk,HTC,0.502609798748902,8362,25,-8336
SiUNGGNC,zf,HTC,0.459700519385381,8363,83,-8279
emLCNtAH,em,CTS,0.125098265179303,8364,80,-8283
uUOzPybH,ac,HTC,0.316487417002983,8365,26,-8338
,ac,CTS,0.829320260023785,8366,87,-8278
IGhMFKDb,em,TUW,0.929811253232034,8367,40,-8326
MDioidDU,mk,TUW,0.150056100755199,8368,84,-8283
YLXkRQwI,em,TUW,0.828459689979982,8369,12,-8356
pJZswZMS,em,CTS,0.220713548168867,8370,6,-8363
CqBhfKBq,zf,TUW,0.483158263216678,8371,3,-8367
LhCrgeVB,em,TUW,0.352490890911476,8372,34,-8337
psyBXpEp,ac,HTC,0.158070201488229,8373,97,-8275
jQTFGkPN,ac,HTC,0.119136343870348,8374,53,-8320
xQMVQFvF,ac,HTC,0.491079099780607,8375,46,-8328
kVvhulDK,em,TUW,0.108570693247152,8376,58,-8317
azFTmqWR,mk,CTS,0.22431857784783,8377,25,-8351
wUNUpojw,mk,HTC,0.846340549923112,8378,68,-8309
zFyyOUfN,zf,HTC,0.644916275486487,8379,63,-8315
,em,CTS,0.184163123077231,8380,71,-8308
NkSkolaS,em,CTS,0.510039395349213,8381,40,-8340
vuetKFDa,mk,TUW,0.293974653251328,8382,56,-8325
rqKRHpWS,mk,HTC,0.76951689148253,8383,29,-8353
VNsZqRpo,em,TUW,0.506805769364055,8384,75,-8308
TFMiHjxU,ac,HTC,0.243645613495739,8385,91,-8293
jGAlnWhz,ac,HTC,0.709188613340032,8386,22,-8363
fgBZQPMm,em,HTC,0.124705880474774,8387,83,-8303
ejCLaryW,zf,CTS,0.692555519190961,8388,47,-8340
bSmBgekD,ac,HTC,0.09001224970816,8389,3,-8385
vrWMnISU,mk,HTC,0.195153400776165,8390,2,-8387
NvFxlGQO,em,CTS,0.310631965886714,8391,87,-8303
MAgMlIIO,ac,TUW,0.76539224025005,8392,92,-8299
DWvWKrjx,zf,TUW,0.612742391357823,8393,34,-8358
eCLOVvJS,mk,HTC,0.871581681139794,8394,55,-8338
aJEbEOut,ac,TUW,0.05217934471187,8395,86,-8308
FvKeXaXy,ac,TUW,0.055600103026089,8396,76,-8319
,em,TUW,0.386866660499305,8397,4,-8392
nEdqhMQp,zf,HTC,0.179870488867998,8398,49,-8348
dToYMhZv,mk,TUW,0.922274823468611,8399,29,-8369
GUEKBlru,ac,HTC,0.179123104468202,8400,25,-8374
pfyxcynG,em,HTC,0.730800799811609,8401,59,-8341
QnkOyaQH,em,CTS,0.846264328234128,8402,80,-8321
yAKghRwr,zf,HTC,0.461885277002102,8403,66,-8336
wmdcbkjK,mk,HTC,0.92219510842,8404,23,-8380
APQtihaP,zf,HTC,0.643476792029947,8405,19,-8385
aqZpuqKt,ac,HTC,0.256522178198372,8406,79,-8326
AmmhRxYp,em,CTS,0.596553653952606,8407,83,-8323
xutXMtpW,em,TUW,0.11354165370809,8408,88,-8319
SvndcDxp,zf,TUW,0.647145899229344,8409,24,-8384
MsfbtzzO,zf,HTC,0.832465818572299,8410,92,-8317
aoBguAYv,em,HTC,0.252645010205202,8411,55,-8355
DEeXnUVr,em,TUW,0.505450554505337,8412,20,-8391
QPBytcSU,ac,CTS,0.702707525160976,8413,60,-8352
,zf,HTC,0.565691140082308,8414,75,-8338
NEvDkpXl,em,HTC,0.388758385857129,8415,48,-8366
dnuJGgCP,mk,TUW,0.639142310411872,8416,41,-8374
yajxXmuv,ac,CTS,0.632563116787352,8417,15,-8401
WTxEhqGg,em,TUW,0.418046243187696,8418,2,-8415
tYpnQXmX,mk,TUW,0.75487218916266,8419,78,-8340
NesRekUq,ac,CTS,0.0770472191486,8420,98,-8321
iForIrsq,mk,TUW,0.567843897413343,8421,74,-8346
kgxXaXzi,zf,HTC,0.993634600686696,8422,47,-8374
GsHLFntL,em,CTS,0.655041459562731,8423,75,-8347
TWcAEHRs,em,CTS,0.27221043690258,8424,79,-8344
RKjEUfWm,ac,HTC,0.335521089526678,8425,9,-8415
tpmSVSsF,em,CTS,0.485429373314971,8426,60,-8365
tytqwYzr,mk,TUW,0.905408854447849,8427,90,-8336
,ac,CTS,0.424176710022336,8428,70,-8357
GqopHnqq,mk,CTS,0.988628422978143,8429,64,-8364
XCevCxuq,ac,HTC,0.458947391803586,8430,78,-8351
yOiBaTHJ,zf,CTS,0.397647095580639,8431,44,-8386
TIndajCN,zf,CTS,0.024470813763896,8432,78,-8353
leCrJwmT,mk,TUW,0.755011581225396,8433,81,-8351
wVWKnETE,mk,HTC,0.160803458945378,8434,88,-8345
NBPawnGC,mk,HTC,0.774739384033412,8435,76,-8358
ZxZVQlnj,ac,HTC,0.919647543962676,8436,5,-8430
WjjBEnIM,ac,CTS,0.760298148231477,8437,92,-8344
aVYQehGc,em,TUW,0.234457436656109,8438,32,-8405
ymXNIhcp,em,HTC,0.500117526886415,8439,75,-8363
,em,CTS,0.936533786735971,8440,88,-8351
MeVrEOqw,ac,CTS,0.647923749685433,8441,38,-8402
NcFVcVgv,zf,TUW,0.036154194836254,8442,75,-8366
,zf,HTC,0.769469909295188,8443,53,-8389
ddaGHUEE,mk,TUW,0.534342519650059,8444,59,-8384
JRVeEwdY,zf,HTC,0.643607490118454,8445,52,-8392
SQQGbrTw,mk,CTS,0.018678588089818,8446,4,-8441
PpUeVUpZ,zf,TUW,0.409044782258249,8447,94,-8352
valuJdPO,zf,TUW,0.763604474508186,8448,70,-8377
pBXSyahq,ac,TUW,0.715583919670519,8449,76,-8372
OyIgZQro,ac,CTS,0.227698460918458,8450,1,-8448
JeQXjeqC,mk,HTC,0.443526941642096,8451,6,-8444
UDOKUEFY,mk,CTS,0.765232602525033,8452,16,-8435
dXZltpsV,ac,HTC,0.673061792434377,8453,70,-8382
zbXgmLDb,mk,HTC,0.471282180154462,8454,92,-8361
AaLhmIkq,ac,HTC,0.89904265248626,8455,72,-8382
OyvPwEDo,mk,HTC,0.763381193897067,8456,83,-8372
,mk,CTS,0.572924386958681,8457,11,-8445
NdwhhmHt,mk,TUW,0.103830512712009,8458,58,-8399
pLeYCGiV,zf,TUW,0.62274412489378,8459,57,-8401
eIJedXyK,mk,HTC,0.987905633868149,8460,34,-8425
FICtrIWu,em,CTS,0.156088079303643,8461,13,-8447
YoemEHzo,zf,HTC,0.704617095275436,8462,7,-8454
pHoUlbtk,em,HTC,0.283338728046004,8463,64,-8398
swZLCiEU,mk,CTS,0.088570943260236,8464,69,-8394
xrRxmNFj,ac,HTC,0.570737455761882,8465,58,-8406
MOPGsPxX,ac,CTS,0.273372276171579,8466,52,-8413
oaXqpQzQ,zf,TUW,0.405811678234438,8467,19,-8447
QsgvMWQt,ac,CTS,0.145410558851447,8468,2,-8465
DchtGHQV,mk,CTS,0.883348459019191,8469,75,-8393
,ac,HTC,0.013196789344105,8470,61,-8408
bnEIeGNj,em,TUW,0.108058222481502,8471,39,-8431
LetjAODK,zf,TUW,0.160297180362504,8472,32,-8439
FCeyaxLs,zf,TUW,0.20562831073516,8473,98,-8374
dvUAxSRW,mk,HTC,0.941637808049592,8474,11,-8462
SiCzBqvw,ac,HTC,0.679305609293985,8475,93,-8381
EMZErVMq,mk,HTC,0.663829039892154,8476,4,-8471
quZJtdYF,zf,TUW,0.291911913187681,8477,80,-8396
IWNpsoBV,zf,CTS,0.784556402591211,8478,15,-8462
FaNbaCnf,zf,CTS,0.837506189288752,8479,32,-8446
QnOuwzXA,ac,CTS,0.119410735181813,8480,21,-8458
LoGgUURa,zf,CTS,0.722953353923578,8481,83,-8397
LuIXjNFP,mk,CTS,0.116113055539617,8482,8,-8473
PSfCvjdy,ac,CTS,0.884366615064021,8483,32,-8450
uhSIjlXX,ac,HTC,0.198115698751999,8484,48,-8435
nmUNCSHu,ac,HTC,0.122459184706628,8485,95,-8389
HigtcIRq,zf,HTC,0.201241121903265,8486,43,-8442
eqZqKXSR,em,HTC,0.146117320789047,8487,2,-8484
LBLRDigw,em,TUW,0.721271029609065,8488,0,-8487
uFJTkrWB,ac,TUW,0.403680056688634,8489,16,-8472
IbKFZWwA,ac,HTC,0.821989454201048,8490,68,-8421
pCdupLSY,mk,HTC,0.847771607234298,8491,95,-8395
,ac,HTC,0.597313354543783,8492,51,-8440
ttwQUZuY,zf,CTS,0.672063149330585,8493,59,-8433
bCESLrBf,zf,TUW,0.008845041186811,8494,34,-8459
RTAcuuim,em,HTC,0.021192610418496,8495,80,-8414
CLzIUJDE,mk,HTC,0.043768997559931,8496,90,-8405
rfiIxaUp,ac,HTC,0.145265470366189,8497,23,-8473
PkIqVGXH,zf,TUW,0.474422905739098,8498,67,-8430
fqEWuaKU,mk,HTC,0.32806928383689,8499,28,-8470
VPEWDfYP,zf,HTC,0.476665498708727,8500,54,-8445
jlvBGemG,zf,TUW,0.29600096138224,8501,3,-8497
otfzCltg,ac,CTS,0.386549386348324,8502,27,-8474
pTYxnqcI,ac,TUW,0.537686624590035,8503,0,-8502
ATlSeAWQ,zf,TUW,0.963958896559679,8504,42,-8461
AwbrSUDr,ac,HTC,0.948111794048293,8505,41,-8463
UavdRLrZ,ac,HTC,0.497254268908278,8506,67,-8438
ePPpRvOR,mk,CTS,0.961760184689047,8507,92,-8414
,zf,CTS,0.585229059333136,8508,91,-8416
vpGeEJzn,zf,TUW,0.329579769387847,8509,49,-8459
pcRGQYzM,zf,CTS,0.027521613995289,8510,92,-8417
wqvnPGFE,ac,HTC,0.878902381995642,8511,20,-8490
rCiKPdqk,ac,TUW,0.413654193115337,8512,84,-8427
xtGPTjVc,ac,HTC,0.611123370711907,8513,10,-8502
XFYcjrNd,zf,HTC,0.348291079407066,8514,73,-8440
gZpavSuV,zf,HTC,0.44030008796719,8515,19,-8495
YlXmRctb,mk,CTS,0.132369568690108,8516,95,-8420
wviLsWOA,em,HTC,0.437803429732489,8517,72,-8444
fojuyGAJ,ac,TUW,0.776778422541574,8518,76,-8441
yAAKgHVk,ac,HTC,0.735770219462191,8519,18,-8500
,zf,TUW,0.731139481945289,8520,98,-8421
OerEDrut,zf,CTS,0.911774312938794,8521,22,-8498
oGoSGIHI,mk,HTC,0.553298251934663,8522,98,-8423
IRRzevPw,zf,TUW,0.90367882194011,8523,23,-8499
KswfuEtF,zf,CTS,0.851887531859387,8524,9,-8514
ScWKKFFl,mk,HTC,0.565761085056828,8525,32,-8492
VVKkkzaA,em,TUW,0.35076537706426,8526,99,-8426
CsHihywL,ac,TUW,0.539969229843752,8527,51,-8475
iwRzGtIP,ac,TUW,0.418369806282222,8528,38,-8489
MReHACHn,ac,CTS,0.665630179397741,8529,23,-8505
HLyaWlMM,em,CTS,0.120772451691403,8530,71,-8458
FJQeYWOw,em,CTS,0.993405678344567,8531,1,-8529
kFJWrdcC,em,CTS,0.477850644448246,8532,84,-8447
HgWlAbwD,em,HTC,0.992973811319971,8533,55,-8477
,ac,HTC,0.132610268304707,8534,45,-8488
lSPnnFPM,mk,CTS,0.744086173775656,8535,57,-8477
ZHKxttOs,zf,HTC,0.861680166055821,8536,15,-8520
SYEpoVxC,em,CTS,0.559581092399157,8537,77,-8459
rZbDcUpn,mk,CTS,0.456888695693928,8538,34,-8503
BIyxPdXb,em,TUW,0.902892106996912,8539,28,-8510
IeTcUhKa,ac,TUW,0.38490491498503,8540,63,-8476
LSSIKVcL,mk,TUW,0.151127097634415,8541,59,-8481
nEGIfdWY,zf,TUW,0.197579820358577,8542,39,-8502
SRYtWfXx,zf,CTS,0.796799384809489,8543,61,-8481
vptahMmU,em,HTC,0.570156416835983,8544,40,-8503
DyEYIqCY,em,TUW,0.474465535619037,8545,78,-8466
iQiTkpDW,zf,CTS,0.997899365736563,8546,62,-8483
xPVYYraR,mk,CTS,0.804455355164019,8547,10,-8536
XbKitxvS,zf,HTC,0.145058123259456,8548,54,-8493
wrQPCQfb,ac,CTS,0.428829619643178,8549,83,-8465
,ac,CTS,0.081986545388545,8550,21,-8528
IxAzaDFc,mk,TUW,0.885336401589806,8551,95,-8455
IwfNYVnz,mk,TUW,0.806495953072534,8552,4,-8547
qVHietJo,ac,TUW,0.669593288290551,8553,5,-8547
AMYwtDwA,zf,TUW,0.385859862229353,8554,81,-8472
xMMkSThN,mk,CTS,0.640805457455143,8555,91,-8463
fWICawRR,em,CTS,0.368162642769455,8556,12,-8543
BvcCXGXh,em,HTC,0.840575667657416,8557,76,-8480
gtGqNmFY,mk,TUW,0.422035078218136,8558,41,-8516
CuQKNFiI,mk,CTS,0.093655550236537,8559,65,-8493
xWFNnfpB,em,CTS,0.990815063936883,8560,47,-8512
cKspmvcX,mk,HTC,0.889557318662747,8561,78,-8482
ZTzjMyHQ,em,CTS,0.247989686569717,8562,76,-8485
,em,CTS,0.755347582757835,8563,66,-8496
xtqEqSNh,mk,TUW,0.666089449810596,8564,63,-8500
MTfLPaqh,mk,CTS,0.107556098827828,8565,38,-8526
FlcEfGle,em,CTS,0.314772920491225,8566,12,-8553
jSkFiZGZ,zf,CTS,0.905426504030557,8567,9,-8557
rgSFXESZ,ac,CTS,0.777916238126342,8568,16,-8551
uDicuUcr,em,TUW,0.643497134472784,8569,87,-8481
mRyShoNJ,ac,HTC,0.661761180073707,8570,38,-8531
QqFMbFqU,em,CTS,0.737532825064389,8571,15,-8555
NZecYsjq,ac,TUW,0.656567693833578,8572,17,-8554
iRXLUNnF,ac,CTS,0.265365900041784,8573,64,-8508
KOQesSzN,mk,TUW,0.422947761918846,8574,82,-8491
,mk,HTC,0.275514787582404,8575,14,-8560
KGMeNiGa,mk,TUW,0.183293552279796,8576,51,-8524
GHFuwEui,mk,CTS,0.283185859199534,8577,27,-8549
VjfplSsn,zf,CTS,0.969326026562018,8578,90,-8487
ssnPlafA,mk,HTC,0.652404298847295,8579,43,-8535
lKjmhNoZ,zf,TUW,0.120008478041818,8580,33,-8546
KtuDgTXQ,ac,HTC,0.558220588970915,8581,14,-8566
gsIwrkOQ,em,CTS,0.141808576479782,8582,59,-8522
XkBrahFd,mk,TUW,0.235627771939735,8583,20,-8562
PsPerTOx,em,HTC,0.085593535671372,8584,26,-8557
mkNEOhAh,mk,TUW,0.630380263403336,8585,91,-8493
,mk,CTS,0.975819314046243,8586,80,-8505
wSjgiiVG,zf,HTC,0.339657843032026,8587,28,-8558
hyLUskhp,mk,CTS,0.879160710730598,8588,97,-8490
CJiKeWaN,ac,TUW,0.386606676839104,8589,18,-8570
pgsSpjtq,mk,HTC,0.705788653883377,8590,2,-8587
lZHycmtA,ac,CTS,0.227039481890091,8591,73,-8517
afxFdRTi,zf,HTC,0.277780265056527,8592,24,-8567
kUlmwmgf,zf,CTS,0.837560996265642,8593,39,-8553
RYkzjEkP,zf,TUW,0.999672993031367,8594,57,-8536
CzIbmaWo,mk,HTC,0.884463385384711,8595,71,-8523
SuHdePsz,em,HTC,0.64797557954559,8596,19,-8576
GGKeKsYT,mk,TUW,0.915212555311725,8597,92,-8504
,ac,TUW,0.601426838343266,8598,99,-8498
KBpxRLkk,em,HTC,0.615122252435119,8599,63,-8535
UPndyAaB,zf,CTS,0.944642979512001,8600,70,-8529
UxASLtVJ,mk,HTC,0.70409810495312,8601,31,-8569
thxnAfVb,zf,CTS,0.234268366799355,8602,84,-8517
DalwbZjF,em,CTS,0.542530584035819,8603,14,-8588
RHKjFkWg,zf,HTC,0.322636043469941,8604,78,-8525
CPJZXKrX,em,CTS,0.641689582526031,8605,98,-8506
TTrilnPz,zf,TUW,0.436673850335137,8606,69,-8536
iTWKhyPu,em,HTC,0.802923892403931,8607,32,-8574
xzsWHvpM,em,CTS,0.733343824350165,8608,78,-8529
RZSFhTDd,zf,HTC,0.401317868388452,8609,89,-8519
HBUvqTRn,mk,TUW,0.859723898971643,8610,0,-8609
,ac,CTS,0.801061945959432,8611,71,-8539
wiVzqJcU,em,CTS,0.942043539372998,8612,36,-8575
cNltrRWt,mk,HTC,0.437271492950971,8613,62,-8550
VgHyRtfs,ac,CTS,0.498102158877463,8614,71,-8542
bBoPsOZU,ac,TUW,0.767011945072299,8615,11,-8603
EjpnOyZN,mk,HTC,0.478977542092187,8616,12,-8603
zLcOqsmZ,ac,CTS,0.963518472831452,8617,91,-8525
gArKHpmQ,zf,CTS,0.988811581133316,8618,96,-8521
mnQmTVLt,em,CTS,0.248186979094098,8619,83,-8535
oQftMJeQ,em,HTC,0.325001165157138,8620,30,-8589
aQsWHWSX,mk,TUW,0.765077731392117,8621,69,-8551
AheilWik,em,TUW,0.726514468155693,8622,26,-8595
PFAeYQIm,ac,HTC,0.782563195320686,8623,1,-8621
,mk,TUW,0.370856809679135,8624,73,-8550
NcgBJPdF,zf,TUW,0.621880642202272,8625,32,-8592
wqcVcgym,zf,TUW,0.714733392201452,8626,5,-8620
HsqNuRKj,ac,CTS,0.589581585525437,8627,49,-8577
tlKkRMQe,mk,TUW,0.004120034372511,8628,51,-8576
jyZGCXFV,zf,TUW,0.033397965122002,8629,65,-8563
CbEWqzFO,mk,CTS,0.371719396681713,8630,17,-8612
,zf,HTC,0.795785379070649,8631,78,-8552
ppSwcNuj,zf,CTS,0.500923797330786,8632,75,-8556
wOLCBswT,ac,TUW,0.673089178121069,8633,54,-8578
ZfMTgyvr,zf,HTC,0.80470004536786,8634,8,-8625
adkuisej,mk,TUW,0.223816610490642,8635,3,-8631
PduDFqbv,zf,CTS,0.43741160857435,8636,88,-8547
OCUqMIhN,mk,HTC,0.499821182797696,8637,6,-8630
jBMiEnxi,ac,CTS,0.499574184261224,8638,50,-8587
NQsSGDtn,mk,TUW,0.702905083742007,8639,60,-8578
nReFbBAi,zf,CTS,0.552972922359253,8640,12,-8627
tnvGKjcB,em,TUW,0.784920961966038,8641,19,-8621
mfzMZxBf,ac,CTS,0.907935886153569,8642,78,-8563
,zf,CTS,0.370291088635232,8643,39,-8603
YWPiiRCC,ac,HTC,0.780371738384399,8644,3,-8640
LczzPMAr,zf,HTC,0.670295865253268,8645,54,-8590
SrDhBVBQ,em,CTS,0.164069080375968,8646,77,-8568
TjimPSyS,mk,HTC,0.528706718556609,8647,64,-8582
ThbOZJLI,mk,CTS,0.568422380028862,8648,59,-8588
tVCHHkAY,mk,HTC,0.160515018355862,8649,72,-8576
uQoFtJmY,em,HTC,0.703138047085024,8650,53,-8596
vYeXxylo,em,HTC,0.171349002121183,8651,5,-8645
bFKUuDEU,em,CTS,0.773495224406529,8652,64,-8587
GNTETItn,em,CTS,0.403273156354317,8653,36,-8616
tFkmsKTm,zf,HTC,0.174229880475237,8654,17,-8636
xgbHPSfT,mk,TUW,0.915622039751671,8655,10,-8644
kqcrneLh,em,HTC,0.071578620134612,8656,27,-8628
dvNXVHiW,ac,CTS,0.489450381597964,8657,3,-8653
GGZtoGqg,mk,CTS,0.108977707599761,8658,17,-8640
wdSCcyCN,em,HTC,0.785955522747715,8659,89,-8569
GCAOzGof,em,HTC,0.465698846616515,8660,57,-8602
KioqWqtX,ac,HTC,0.468360837767399,8661,54,-8606
asMWmVet,mk,HTC,0.155900428539502,8662,95,-8566
,ac,CTS,0.208380007197706,8663,18,-8644
YGKJVTAP,ac,HTC,0.76477135555331,8664,73,-8590
lAilDBcm,ac,TUW,0.608963219017461,8665,97,-8567
OJzvUTds,mk,TUW,0.000473479691419,8666,82,-8583
crUWxQmN,em,HTC,0.517327878346749,8667,86,-8580
JIfgERtH,zf,CTS,0.993827321847646,8668,3,-8664
kuOUbxJU,ac,CTS,0.235933387841856,8669,89,-8579
wsjrpxrX,mk,HTC,0.220966026812932,8670,29,-8640
CyIkQCWS,mk,HTC,0.58694886897977,8671,27,-8643
YjHtqrhx,mk,CTS,0.068546947582815,8672,58,-8613
GMdklwUl,zf,TUW,0.881714636377945,8673,79,-8593
QAaDkuZU,ac,HTC,0.214023694979633,8674,27,-8646
BZlmQvYk,ac,TUW,0.253159260140922,8675,35,-8639
fWvPQyOu,ac,TUW,0.579078539916147,8676,53,-8622
,zf,CTS,0.968333996454214,8677,73,-8603
JcjUgeIk,ac,CTS,0.839971684185433,8678,49,-8628
EsQSJIyH,zf,CTS,0.199364604902851,8679,48,-8630
pDKwUeeF,ac,CTS,0.707742379500231,8680,39,-8640
ELzNBERm,ac,CTS,0.233559059590011,8681,95,-8585
aWakycxr,zf,CTS,0.220177943440241,8682,87,-8594
NryjcdnM,mk,TUW,0.578212579958209,8683,58,-8624
nwuAceUg,em,TUW,0.515003044307576,8684,8,-8675
LSRSrUVn,em,TUW,0.388207465113382,8685,95,-8589
XeIxaKcP,mk,CTS,0.91707780071472,8686,29,-8656
CSDGRFDS,mk,TUW,0.795804183514675,8687,32,-8654
cuccLllN,ac,CTS,0.965365966334551,8688,56,-8631
wcHtpvcf,mk,HTC,0.4350275144365,8689,79,-8609
dfhzvNAK,mk,CTS,0.387609688842201,8690,89,-8600
EkRcuRIX,mk,HTC,0.815812709913049,8691,98,-8592
,ac,CTS,0.560161134128266,8692,75,-8616
kuWIoYuU,zf,HTC,0.068343852708656,8693,2,-8690
WNCsvmAU,zf,TUW,0.023939287403817,8694,80,-8613
