linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
3,2,15.01.17,3082,3,15,3019,1,ZYPR,15.01.17,22506,22492,22518,22501,16,48,3,ALBP,15.01.17,22578,22561,22602,22586,8638,42764,2,1,2,KLUS - ALBR,135250,2250,1535,10535,11400
3,2,15.01.17,3082,3,14,1579,1,LOCH,15.01.17,22446,22437,22464,22450,15,3019,1,ZYPR,15.01.17,22506,22492,22518,22501,8638,42764,2,1,2,KLUS - ALBR,135250,2248,2250,10544,10535
3,2,15.01.17,3082,3,13,1357,1,KALK,15.01.17,22368,22352,22386,22365,14,1579,1,LOCH,15.01.17,22446,22437,22464,22450,8638,42764,2,1,2,KLUS - ALBR,135250,1906,2248,10563,10544
3,2,15.01.17,3082,3,12,478,1,BEZI,15.01.17,22296,22282,22308,22293,13,1357,1,KALK,15.01.17,22368,22352,22386,22365,8638,42764,2,1,2,KLUS - ALBR,135250,1306,1906,12845,10563
3,2,15.01.17,3082,3,11,2556,1,STAU,15.01.17,22134,22106,22224,22201,12,478,1,BEZI,15.01.17,22296,22282,22308,22293,8638,42764,2,1,2,KLUS - ALBR,135250,1502,1306,10532,12845
3,2,15.01.17,3082,3,10,1366,1,SIHP,15.01.17,22014,22000,22032,22010,11,2556,1,STAU,15.01.17,22134,22106,22224,22201,8638,42764,2,1,2,KLUS - ALBR,135250,2262,1502,12596,10532
3,2,15.01.17,3082,3,9,1608,1,LOEW,15.01.17,21918,21920,21936,21927,10,1366,1,SIHP,15.01.17,22014,22000,22032,22010,8638,42764,2,1,2,KLUS - ALBR,135250,2256,2262,12644,12596
3,2,15.01.17,3082,3,8,412,1,BPLA,15.01.17,21840,21830,21858,21846,9,1608,1,LOEW,15.01.17,21918,21920,21936,21927,8638,42764,2,1,2,KLUS - ALBR,135250,1541,2256,11380,12644
3,2,15.01.17,3082,3,7,619,1,CENT,15.01.17,21720,21731,21744,21741,8,412,1,BPLA,15.01.17,21840,21830,21858,21846,8638,42764,2,1,2,KLUS - ALBR,135250,1938,1541,10988,11380
3,2,15.01.17,3082,3,6,1724,1,NEUM,15.01.17,21618,21630,21630,21635,7,619,1,CENT,15.01.17,21720,21731,21744,21741,8638,42764,2,1,2,KLUS - ALBR,135250,2641,1938,10799,10988
3,2,15.01.17,3082,3,5,1472,1,KUNS,15.01.17,21546,21574,21564,21579,6,1724,1,NEUM,15.01.17,21618,21630,21630,21635,8638,42764,2,1,2,KLUS - ALBR,135250,1305,2641,11407,10799
3,2,15.01.17,3082,3,4,1251,1,HOTT,15.01.17,21444,21484,21456,21493,5,1472,1,KUNS,15.01.17,21546,21574,21564,21579,8638,42764,2,1,2,KLUS - ALBR,135250,2870,1305,12640,11407
3,2,15.01.17,3082,3,3,2124,1,ROEM,15.01.17,21366,21412,21378,21418,4,1251,1,HOTT,15.01.17,21444,21484,21456,21493,8638,42764,2,1,2,KLUS - ALBR,135250,1531,2870,6140,12640
3,2,15.01.17,3082,3,2,1278,1,HOEL,15.01.17,21294,21355,21306,21360,3,2124,1,ROEM,15.01.17,21366,21412,21378,21418,8638,42764,2,1,2,KLUS - ALBR,135250,1406,1531,11546,6140
3,2,15.01.17,3082,3,1,1430,0,KLUS,15.01.17,21240,21287,21240,21287,2,1278,1,HOEL,15.01.17,21294,21355,21306,21360,8638,42764,2,1,2,KLUS - ALBR,135250,1905,1406,11108,11546
3,2,15.01.17,3082,3,20,840,1,FELL,15.01.17,36390,36457,36402,36470,21,47,0,ALBR,15.01.17,36468,36532,36468,36753,8644,42764,2,1,2,KLUS - ALBR,135250,2713,2810,6451,10744
3,2,15.01.17,3082,3,19,2385,1,SIEM,15.01.17,36318,36375,36330,36388,20,840,1,FELL,15.01.17,36390,36457,36402,36470,8644,42764,2,1,2,KLUS - ALBR,135250,2640,2713,12017,6451
3,2,15.01.17,3082,3,18,1252,1,HUBE,15.01.17,36228,36272,36240,36303,19,2385,1,SIEM,15.01.17,36318,36375,36330,36388,8644,42764,2,1,2,KLUS - ALBR,135250,2871,2640,11397,12017
3,2,15.01.17,3082,3,17,1446,1,KSIH,15.01.17,36144,36188,36156,36205,18,1252,1,HUBE,15.01.17,36228,36272,36240,36303,8644,42764,2,1,2,KLUS - ALBR,135250,2582,2871,6319,11397
3,2,15.01.17,3082,3,16,48,3,ALBP,15.01.17,36078,36102,36102,36153,17,1446,1,KSIH,15.01.17,36144,36188,36156,36205,8644,42764,2,1,2,KLUS - ALBR,135250,1535,2582,11400,6319
3,2,15.01.17,3082,3,15,3019,1,ZYPR,15.01.17,36006,36029,36018,36047,16,48,3,ALBP,15.01.17,36078,36102,36102,36153,8644,42764,2,1,2,KLUS - ALBR,135250,2250,1535,10535,11400
3,2,15.01.17,3082,3,14,1579,1,LOCH,15.01.17,35946,35975,35964,35989,15,3019,1,ZYPR,15.01.17,36006,36029,36018,36047,8644,42764,2,1,2,KLUS - ALBR,135250,2248,2250,10544,10535
3,2,15.01.17,3082,3,13,1357,1,KALK,15.01.17,35868,35868,35886,35881,14,1579,1,LOCH,15.01.17,35946,35975,35964,35989,8644,42764,2,1,2,KLUS - ALBR,135250,1906,2248,10563,10544
3,2,15.01.17,3082,3,12,478,1,BEZI,15.01.17,35796,35800,35808,35813,13,1357,1,KALK,15.01.17,35868,35868,35886,35881,8644,42764,2,1,2,KLUS - ALBR,135250,1306,1906,12845,10563
3,2,15.01.17,3082,3,11,2556,1,STAU,15.01.17,35634,35675,35724,35717,12,478,1,BEZI,15.01.17,35796,35800,35808,35813,8644,42764,2,1,2,KLUS - ALBR,135250,1502,1306,10532,12845
3,2,15.01.17,3082,3,10,1366,1,SIHP,15.01.17,35514,35579,35532,35591,11,2556,1,STAU,15.01.17,35634,35675,35724,35717,8644,42764,2,1,2,KLUS - ALBR,135250,2262,1502,12596,10532
3,2,15.01.17,3082,3,9,1608,1,LOEW,15.01.17,35418,35484,35436,35494,10,1366,1,SIHP,15.01.17,35514,35579,35532,35591,8644,42764,2,1,2,KLUS - ALBR,135250,2256,2262,12644,12596
3,2,15.01.17,3082,3,8,412,1,BPLA,15.01.17,35340,35384,35358,35407,9,1608,1,LOEW,15.01.17,35418,35484,35436,35494,8644,42764,2,1,2,KLUS - ALBR,135250,1541,2256,11380,12644
3,2,15.01.17,3082,3,7,619,1,CENT,15.01.17,35220,35254,35244,35270,8,412,1,BPLA,15.01.17,35340,35384,35358,35407,8644,42764,2,1,2,KLUS - ALBR,135250,1938,1541,10988,11380
3,2,15.01.17,3082,3,6,1724,1,NEUM,15.01.17,35118,35158,35130,35171,7,619,1,CENT,15.01.17,35220,35254,35244,35270,8644,42764,2,1,2,KLUS - ALBR,135250,2641,1938,10799,10988
3,2,15.01.17,3082,3,5,1472,1,KUNS,15.01.17,35046,35097,35064,35111,6,1724,1,NEUM,15.01.17,35118,35158,35130,35171,8644,42764,2,1,2,KLUS - ALBR,135250,1305,2641,11407,10799
3,2,15.01.17,3082,3,4,1251,1,HOTT,15.01.17,34944,35002,34956,35019,5,1472,1,KUNS,15.01.17,35046,35097,35064,35111,8644,42764,2,1,2,KLUS - ALBR,135250,2870,1305,12640,11407
3,2,15.01.17,3082,3,3,2124,1,ROEM,15.01.17,34866,34929,34878,34942,4,1251,1,HOTT,15.01.17,34944,35002,34956,35019,8644,42764,2,1,2,KLUS - ALBR,135250,1531,2870,6140,12640
3,2,15.01.17,3082,3,2,1278,1,HOEL,15.01.17,34794,34871,34806,34884,3,2124,1,ROEM,15.01.17,34866,34929,34878,34942,8644,42764,2,1,2,KLUS - ALBR,135250,1406,1531,11546,6140
3,2,15.01.17,3082,3,1,1430,0,KLUS,15.01.17,34740,34755,34740,34755,2,1278,1,HOEL,15.01.17,34794,34871,34806,34884,8644,42764,2,1,2,KLUS - ALBR,135250,1905,1406,11108,11546
3,2,15.01.17,2074,2,20,840,1,FELL,15.01.17,40086,40095,40098,40117,21,47,0,ALBR,15.01.17,40170,40183,40170,40351,8612,42764,2,1,2,KLUS - ALBR,137381,2713,2810,6451,10744
3,2,15.01.17,2074,2,19,2385,1,SIEM,15.01.17,40014,40000,40026,40020,20,840,1,FELL,15.01.17,40086,40095,40098,40117,8612,42764,2,1,2,KLUS - ALBR,137381,2640,2713,12017,6451
3,2,15.01.17,2074,2,18,1252,1,HUBE,15.01.17,39924,39914,39936,39931,19,2385,1,SIEM,15.01.17,40014,40000,40026,40020,8612,42764,2,1,2,KLUS - ALBR,137381,2871,2640,11397,12017
3,2,15.01.17,2074,2,17,1446,1,KSIH,15.01.17,39840,39831,39852,39848,18,1252,1,HUBE,15.01.17,39924,39914,39936,39931,8612,42764,2,1,2,KLUS - ALBR,137381,2582,2871,6319,11397
3,2,15.01.17,2074,2,16,48,3,ALBP,15.01.17,39774,39775,39798,39792,17,1446,1,KSIH,15.01.17,39840,39831,39852,39848,8612,42764,2,1,2,KLUS - ALBR,137381,1535,2582,11400,6319
3,2,15.01.17,2074,2,15,3019,1,ZYPR,15.01.17,39702,39718,39714,39726,16,48,3,ALBP,15.01.17,39774,39775,39798,39792,8612,42764,2,1,2,KLUS - ALBR,137381,2250,1535,10535,11400
3,2,15.01.17,2074,2,14,1579,1,LOCH,15.01.17,39642,39657,39660,39672,15,3019,1,ZYPR,15.01.17,39702,39718,39714,39726,8612,42764,2,1,2,KLUS - ALBR,137381,2248,2250,10544,10535
3,2,15.01.17,2074,2,13,1357,1,KALK,15.01.17,39564,39588,39582,39607,14,1579,1,LOCH,15.01.17,39642,39657,39660,39672,8612,42764,2,1,2,KLUS - ALBR,137381,1906,2248,10563,10544
3,2,15.01.17,2074,2,12,478,1,BEZI,15.01.17,39486,39525,39498,39529,13,1357,1,KALK,15.01.17,39564,39588,39582,39607,8612,42764,2,1,2,KLUS - ALBR,137381,1306,1906,12845,10563
3,2,15.01.17,2074,2,11,2556,1,STAU,15.01.17,39324,39368,39414,39438,12,478,1,BEZI,15.01.17,39486,39525,39498,39529,8612,42764,2,1,2,KLUS - ALBR,137381,1502,1306,10532,12845
3,2,15.01.17,2074,2,10,1366,1,SIHP,15.01.17,39204,39263,39222,39274,11,2556,1,STAU,15.01.17,39324,39368,39414,39438,8612,42764,2,1,2,KLUS - ALBR,137381,2262,1502,12596,10532
3,2,15.01.17,2074,2,9,1608,1,LOEW,15.01.17,39108,39170,39126,39184,10,1366,1,SIHP,15.01.17,39204,39263,39222,39274,8612,42764,2,1,2,KLUS - ALBR,137381,2256,2262,12644,12596
3,2,15.01.17,2074,2,8,412,1,BPLA,15.01.17,39024,39074,39048,39094,9,1608,1,LOEW,15.01.17,39108,39170,39126,39184,8612,42764,2,1,2,KLUS - ALBR,137381,1541,2256,11380,12644
3,2,15.01.17,2074,2,7,619,1,CENT,15.01.17,38898,38936,38922,38952,8,412,1,BPLA,15.01.17,39024,39074,39048,39094,8612,42764,2,1,2,KLUS - ALBR,137381,1938,1541,10988,11380
3,2,15.01.17,2074,2,6,1724,1,NEUM,15.01.17,38796,38835,38808,38856,7,619,1,CENT,15.01.17,38898,38936,38922,38952,8612,42764,2,1,2,KLUS - ALBR,137381,2641,1938,10799,10988
3,2,15.01.17,2074,2,5,1472,1,KUNS,15.01.17,38724,38771,38742,38786,6,1724,1,NEUM,15.01.17,38796,38835,38808,38856,8612,42764,2,1,2,KLUS - ALBR,137381,1305,2641,11407,10799
3,2,15.01.17,2074,2,4,1251,1,HOTT,15.01.17,38610,38668,38628,38688,5,1472,1,KUNS,15.01.17,38724,38771,38742,38786,8612,42764,2,1,2,KLUS - ALBR,137381,2870,1305,12640,11407
3,2,15.01.17,2074,2,3,2124,1,ROEM,15.01.17,38526,38590,38544,38601,4,1251,1,HOTT,15.01.17,38610,38668,38628,38688,8612,42764,2,1,2,KLUS - ALBR,137381,1531,2870,6140,12640
3,2,15.01.17,2074,2,2,1278,1,HOEL,15.01.17,38454,38529,38466,38540,3,2124,1,ROEM,15.01.17,38526,38590,38544,38601,8612,42764,2,1,2,KLUS - ALBR,137381,1406,1531,11546,6140
3,2,15.01.17,2074,2,1,1430,0,KLUS,15.01.17,38400,38463,38400,38463,2,1278,1,HOEL,15.01.17,38454,38529,38466,38540,8612,42764,2,1,2,KLUS - ALBR,137381,1905,1406,11108,11546
3,2,15.01.17,3082,3,20,840,1,FELL,15.01.17,22890,22856,22902,22866,21,47,0,ALBR,15.01.17,22968,22947,22968,23576,8638,42764,2,1,2,KLUS - ALBR,135250,2713,2810,6451,10744
3,2,15.01.17,3082,3,19,2385,1,SIEM,15.01.17,22818,22774,22830,22787,20,840,1,FELL,15.01.17,22890,22856,22902,22866,8638,42764,2,1,2,KLUS - ALBR,135250,2640,2713,12017,6451
3,2,15.01.17,3082,3,18,1252,1,HUBE,15.01.17,22728,22705,22740,22711,19,2385,1,SIEM,15.01.17,22818,22774,22830,22787,8638,42764,2,1,2,KLUS - ALBR,135250,2871,2640,11397,12017
3,2,15.01.17,3082,3,17,1446,1,KSIH,15.01.17,22644,22628,22656,22632,18,1252,1,HUBE,15.01.17,22728,22705,22740,22711,8638,42764,2,1,2,KLUS - ALBR,135250,2582,2871,6319,11397
3,2,15.01.17,3082,3,16,48,3,ALBP,15.01.17,22578,22561,22602,22586,17,1446,1,KSIH,15.01.17,22644,22628,22656,22632,8638,42764,2,1,2,KLUS - ALBR,135250,1535,2582,11400,6319
3,2,15.01.17,3087,3,5,1472,1,KUNS,15.01.17,64524,64586,64542,64600,6,1724,1,NEUM,15.01.17,64596,64656,64608,64668,8658,42764,2,1,2,KLUS - ALBR,135250,1305,2641,11407,10799
3,2,15.01.17,3087,3,4,1251,1,HOTT,15.01.17,64410,64434,64428,64452,5,1472,1,KUNS,15.01.17,64524,64586,64542,64600,8658,42764,2,1,2,KLUS - ALBR,135250,2870,1305,12640,11407
3,2,15.01.17,3087,3,3,2124,1,ROEM,15.01.17,64326,64349,64344,64366,4,1251,1,HOTT,15.01.17,64410,64434,64428,64452,8658,42764,2,1,2,KLUS - ALBR,135250,1531,2870,6140,12640
3,2,15.01.17,3087,3,2,1278,1,HOEL,15.01.17,64254,64281,64266,64294,3,2124,1,ROEM,15.01.17,64326,64349,64344,64366,8658,42764,2,1,2,KLUS - ALBR,135250,1406,1531,11546,6140
3,2,15.01.17,3087,3,1,1430,0,KLUS,15.01.17,64200,64186,64200,64186,2,1278,1,HOEL,15.01.17,64254,64281,64266,64294,8658,42764,2,1,2,KLUS - ALBR,135250,1905,1406,11108,11546
3,2,15.01.17,3019,4,12,478,1,BEZI,15.01.17,61686,61749,61698,61766,13,1357,1,KALK,15.01.17,61764,61830,61782,61850,8747,42764,2,1,2,KLUS - ALBR,135812,1306,1906,12845,10563
3,2,15.01.17,3019,4,11,2556,1,STAU,15.01.17,61524,61613,61614,61662,12,478,1,BEZI,15.01.17,61686,61749,61698,61766,8747,42764,2,1,2,KLUS - ALBR,135812,1502,1306,10532,12845
3,2,15.01.17,3019,4,10,1366,1,SIHP,15.01.17,61404,61497,61422,61524,11,2556,1,STAU,15.01.17,61524,61613,61614,61662,8747,42764,2,1,2,KLUS - ALBR,135812,2262,1502,12596,10532
3,2,15.01.17,3019,4,9,1608,1,LOEW,15.01.17,61308,61401,61326,61422,10,1366,1,SIHP,15.01.17,61404,61497,61422,61524,8747,42764,2,1,2,KLUS - ALBR,135812,2256,2262,12644,12596
3,2,15.01.17,3019,4,8,412,1,BPLA,15.01.17,61224,61291,61248,61328,9,1608,1,LOEW,15.01.17,61308,61401,61326,61422,8747,42764,2,1,2,KLUS - ALBR,135812,1541,2256,11380,12644
3,2,15.01.17,3019,4,7,619,1,CENT,15.01.17,61098,61130,61122,61151,8,412,1,BPLA,15.01.17,61224,61291,61248,61328,8747,42764,2,1,2,KLUS - ALBR,135812,1938,1541,10988,11380
3,2,15.01.17,3019,4,6,1724,1,NEUM,15.01.17,60996,61014,61008,61027,7,619,1,CENT,15.01.17,61098,61130,61122,61151,8747,42764,2,1,2,KLUS - ALBR,135812,2641,1938,10799,10988
3,2,15.01.17,3019,4,5,1472,1,KUNS,15.01.17,60924,60947,60942,60959,6,1724,1,NEUM,15.01.17,60996,61014,61008,61027,8747,42764,2,1,2,KLUS - ALBR,135812,1305,2641,11407,10799
3,2,15.01.17,3019,4,4,1251,1,HOTT,15.01.17,60810,60828,60828,60863,5,1472,1,KUNS,15.01.17,60924,60947,60942,60959,8747,42764,2,1,2,KLUS - ALBR,135812,2870,1305,12640,11407
3,2,15.01.17,3019,4,3,2124,1,ROEM,15.01.17,60726,60737,60744,60759,4,1251,1,HOTT,15.01.17,60810,60828,60828,60863,8747,42764,2,1,2,KLUS - ALBR,135812,1531,2870,6140,12640
3,2,15.01.17,3019,4,2,1278,1,HOEL,15.01.17,60654,60665,60666,60677,3,2124,1,ROEM,15.01.17,60726,60737,60744,60759,8747,42764,2,1,2,KLUS - ALBR,135812,1406,1531,11546,6140
3,2,15.01.17,3019,4,1,1430,0,KLUS,15.01.17,60600,60595,60600,60595,2,1278,1,HOEL,15.01.17,60654,60665,60666,60677,8747,42764,2,1,2,KLUS - ALBR,135812,1905,1406,11108,11546
3,1,15.01.17,3019,4,20,1278,0,HOEL,15.01.17,81348,81286,81360,81295,21,1430,0,KLUS,15.01.17,81450,81386,81450,81800,8756,42763,1,1,1,ALBR - KLUS,135812,1406,1905,12567,11108
3,1,15.01.17,3019,4,19,2124,0,ROEM,15.01.17,81276,81233,81288,81242,20,1278,0,HOEL,15.01.17,81348,81286,81360,81295,8756,42763,1,1,1,ALBR - KLUS,135812,1531,1406,12602,12567
3,1,15.01.17,3019,4,18,1251,0,HOTT,15.01.17,81192,81158,81204,81169,19,2124,0,ROEM,15.01.17,81276,81233,81288,81242,8756,42763,1,1,1,ALBR - KLUS,135812,2870,1531,10650,12602
3,1,15.01.17,3019,4,17,1472,0,KUNS,15.01.17,81102,81063,81126,81093,18,1251,0,HOTT,15.01.17,81192,81158,81204,81169,8756,42763,1,1,1,ALBR - KLUS,135812,1305,2870,10790,10650
3,1,15.01.17,3019,4,16,1724,0,NEUM,15.01.17,81042,81001,81054,81010,17,1472,0,KUNS,15.01.17,81102,81063,81126,81093,8756,42763,1,1,1,ALBR - KLUS,135812,2641,1305,9144,10790
3,2,15.01.17,3019,4,20,840,1,FELL,15.01.17,62286,62417,62298,62436,21,47,0,ALBR,15.01.17,62370,62502,62370,62542,8747,42764,2,1,2,KLUS - ALBR,135812,2713,2810,6451,10744
3,2,15.01.17,3019,4,19,2385,1,SIEM,15.01.17,62214,62320,62226,62337,20,840,1,FELL,15.01.17,62286,62417,62298,62436,8747,42764,2,1,2,KLUS - ALBR,135812,2640,2713,12017,6451
3,2,15.01.17,3019,4,18,1252,1,HUBE,15.01.17,62124,62224,62136,62243,19,2385,1,SIEM,15.01.17,62214,62320,62226,62337,8747,42764,2,1,2,KLUS - ALBR,135812,2871,2640,11397,12017
3,2,15.01.17,3019,4,17,1446,1,KSIH,15.01.17,62040,62136,62052,62151,18,1252,1,HUBE,15.01.17,62124,62224,62136,62243,8747,42764,2,1,2,KLUS - ALBR,135812,2582,2871,6319,11397
3,2,15.01.17,3019,4,16,48,3,ALBP,15.01.17,61974,62058,61998,62088,17,1446,1,KSIH,15.01.17,62040,62136,62052,62151,8747,42764,2,1,2,KLUS - ALBR,135812,1535,2582,11400,6319
3,2,15.01.17,3019,4,15,3019,1,ZYPR,15.01.17,61902,61983,61914,61996,16,48,3,ALBP,15.01.17,61974,62058,61998,62088,8747,42764,2,1,2,KLUS - ALBR,135812,2250,1535,10535,11400
3,2,15.01.17,3019,4,14,1579,1,LOCH,15.01.17,61842,61905,61860,61935,15,3019,1,ZYPR,15.01.17,61902,61983,61914,61996,8747,42764,2,1,2,KLUS - ALBR,135812,2248,2250,10544,10535
3,2,15.01.17,3019,4,13,1357,1,KALK,15.01.17,61764,61830,61782,61850,14,1579,1,LOCH,15.01.17,61842,61905,61860,61935,8747,42764,2,1,2,KLUS - ALBR,135812,1906,2248,10563,10544
3,1,15.01.17,3019,4,15,619,0,CENT,15.01.17,80952,80887,80970,80906,16,1724,0,NEUM,15.01.17,81042,81001,81054,81010,8756,42763,1,1,1,ALBR - KLUS,135812,1938,2641,12763,9144
3,1,15.01.17,3019,4,14,412,0,BPLA,15.01.17,80832,80777,80856,80796,15,619,0,CENT,15.01.17,80952,80887,80970,80906,8756,42763,1,1,1,ALBR - KLUS,135812,1541,1938,12805,12763
3,1,15.01.17,3019,4,13,1608,0,LOEW,15.01.17,80748,80702,80766,80721,14,412,0,BPLA,15.01.17,80832,80777,80856,80796,8756,42763,1,1,1,ALBR - KLUS,135812,2256,1541,11277,12805
3,1,15.01.17,3019,4,12,1366,0,SIHP,15.01.17,80652,80613,80670,80626,13,1608,0,LOEW,15.01.17,80748,80702,80766,80721,8756,42763,1,1,1,ALBR - KLUS,135812,2262,2256,5153,11277
3,1,15.01.17,3019,4,11,2556,0,STAU,15.01.17,80448,80484,80538,80500,12,1366,0,SIHP,15.01.17,80652,80613,80670,80626,8756,42763,1,1,1,ALBR - KLUS,135812,1502,2262,10622,5153
3,1,15.01.17,3019,4,10,478,0,BEZI,15.01.17,80358,80413,80370,80424,11,2556,0,STAU,15.01.17,80448,80484,80538,80500,8756,42763,1,1,1,ALBR - KLUS,135812,1306,1502,12780,10622
3,1,15.01.17,3019,4,9,1357,0,KALK,15.01.17,80274,80341,80292,80355,10,478,0,BEZI,15.01.17,80358,80413,80370,80424,8756,42763,1,1,1,ALBR - KLUS,135812,1906,1306,10760,12780
3,1,15.01.17,3019,4,8,1579,0,LOCH,15.01.17,80190,80233,80208,80247,9,1357,0,KALK,15.01.17,80274,80341,80292,80355,8756,42763,1,1,1,ALBR - KLUS,135812,2248,1906,10559,10760
3,1,15.01.17,3019,4,7,3019,0,ZYPR,15.01.17,80136,80180,80148,80190,8,1579,0,LOCH,15.01.17,80190,80233,80208,80247,8756,42763,1,1,1,ALBR - KLUS,135812,2250,2248,10570,10559
3,1,15.01.17,3019,4,6,48,2,ALBP,15.01.17,80058,80126,80082,80137,7,3019,0,ZYPR,15.01.17,80136,80180,80148,80190,8756,42763,1,1,1,ALBR - KLUS,135812,1535,2250,10601,10570
3,1,15.01.17,3019,4,5,1446,0,KSIH,15.01.17,80004,80082,80016,80085,6,48,2,ALBP,15.01.17,80058,80126,80082,80137,8756,42763,1,1,1,ALBR - KLUS,135812,2582,1535,6320,10601
3,1,15.01.17,3019,4,4,1252,0,HUBE,15.01.17,79920,80005,79932,80018,5,1446,0,KSIH,15.01.17,80004,80082,80016,80085,8756,42763,1,1,1,ALBR - KLUS,135812,2871,2582,10655,6320
3,1,15.01.17,3019,4,3,2385,0,SIEM,15.01.17,79830,79910,79842,79921,4,1252,0,HUBE,15.01.17,79920,80005,79932,80018,8756,42763,1,1,1,ALBR - KLUS,135812,2640,2871,12026,10655
3,1,15.01.17,3019,4,2,840,0,FELL,15.01.17,79752,79851,79764,79861,3,2385,0,SIEM,15.01.17,79830,79910,79842,79921,8756,42763,1,1,1,ALBR - KLUS,135812,2713,2640,10643,12026
3,1,15.01.17,3019,4,1,47,0,ALBR,15.01.17,79680,79776,79680,79776,2,840,0,FELL,15.01.17,79752,79851,79764,79861,8756,42763,1,1,1,ALBR - KLUS,135812,2810,2713,10744,10643
3,2,15.01.17,3031,5,20,840,1,FELL,15.01.17,75540,75611,75552,75623,21,47,0,ALBR,15.01.17,75618,75696,75618,76059,8782,42764,2,1,2,KLUS - ALBR,134713,2713,2810,6451,10744
3,2,15.01.17,3031,5,19,2385,1,SIEM,15.01.17,75468,75517,75480,75532,20,840,1,FELL,15.01.17,75540,75611,75552,75623,8782,42764,2,1,2,KLUS - ALBR,134713,2640,2713,12017,6451
3,2,15.01.17,3031,5,18,1252,1,HUBE,15.01.17,75378,75433,75390,75445,19,2385,1,SIEM,15.01.17,75468,75517,75480,75532,8782,42764,2,1,2,KLUS - ALBR,134713,2871,2640,11397,12017
3,2,15.01.17,3031,5,17,1446,1,KSIH,15.01.17,75294,75347,75306,75356,18,1252,1,HUBE,15.01.17,75378,75433,75390,75445,8782,42764,2,1,2,KLUS - ALBR,134713,2582,2871,6319,11397
3,2,15.01.17,3031,5,16,48,3,ALBP,15.01.17,75228,75287,75252,75303,17,1446,1,KSIH,15.01.17,75294,75347,75306,75356,8782,42764,2,1,2,KLUS - ALBR,134713,1535,2582,11400,6319
3,2,15.01.17,3031,5,15,3019,1,ZYPR,15.01.17,75156,75212,75168,75225,16,48,3,ALBP,15.01.17,75228,75287,75252,75303,8782,42764,2,1,2,KLUS - ALBR,134713,2250,1535,10535,11400
3,2,15.01.17,3031,5,14,1579,1,LOCH,15.01.17,75096,75148,75114,75165,15,3019,1,ZYPR,15.01.17,75156,75212,75168,75225,8782,42764,2,1,2,KLUS - ALBR,134713,2248,2250,10544,10535
3,2,15.01.17,3031,5,13,1357,1,KALK,15.01.17,75018,75060,75036,75072,14,1579,1,LOCH,15.01.17,75096,75148,75114,75165,8782,42764,2,1,2,KLUS - ALBR,134713,1906,2248,10563,10544
3,2,15.01.17,3031,5,12,478,1,BEZI,15.01.17,74946,74985,74958,74996,13,1357,1,KALK,15.01.17,75018,75060,75036,75072,8782,42764,2,1,2,KLUS - ALBR,134713,1306,1906,12845,10563
3,2,15.01.17,3031,5,11,2556,1,STAU,15.01.17,74784,74872,74874,74899,12,478,1,BEZI,15.01.17,74946,74985,74958,74996,8782,42764,2,1,2,KLUS - ALBR,134713,1502,1306,10532,12845
3,2,15.01.17,3031,5,10,1366,1,SIHP,15.01.17,74664,74760,74682,74783,11,2556,1,STAU,15.01.17,74784,74872,74874,74899,8782,42764,2,1,2,KLUS - ALBR,134713,2262,1502,12596,10532
3,2,15.01.17,3031,5,9,1608,1,LOEW,15.01.17,74568,74686,74586,74696,10,1366,1,SIHP,15.01.17,74664,74760,74682,74783,8782,42764,2,1,2,KLUS - ALBR,134713,2256,2262,12644,12596
3,2,15.01.17,3031,5,8,412,1,BPLA,15.01.17,74490,74597,74508,74623,9,1608,1,LOEW,15.01.17,74568,74686,74586,74696,8782,42764,2,1,2,KLUS - ALBR,134713,1541,2256,11380,12644
3,2,15.01.17,3031,5,7,619,1,CENT,15.01.17,74370,74447,74394,74467,8,412,1,BPLA,15.01.17,74490,74597,74508,74623,8782,42764,2,1,2,KLUS - ALBR,134713,1938,1541,10988,11380
3,2,15.01.17,3031,5,6,1724,1,NEUM,15.01.17,74268,74331,74280,74334,7,619,1,CENT,15.01.17,74370,74447,74394,74467,8782,42764,2,1,2,KLUS - ALBR,134713,2641,1938,10799,10988
3,2,15.01.17,3031,5,5,1472,1,KUNS,15.01.17,74196,74268,74214,74277,6,1724,1,NEUM,15.01.17,74268,74331,74280,74334,8782,42764,2,1,2,KLUS - ALBR,134713,1305,2641,11407,10799
3,2,15.01.17,3031,5,4,1251,1,HOTT,15.01.17,74094,74137,74106,74151,5,1472,1,KUNS,15.01.17,74196,74268,74214,74277,8782,42764,2,1,2,KLUS - ALBR,134713,2870,1305,12640,11407
3,2,15.01.17,3031,5,3,2124,1,ROEM,15.01.17,74016,74056,74028,74066,4,1251,1,HOTT,15.01.17,74094,74137,74106,74151,8782,42764,2,1,2,KLUS - ALBR,134713,1531,2870,6140,12640
