nouniquestr,method,company,measurements,trialn
aKTdT,zf,CTS,0.672968823892567,46
NTUkO,mk,CTS,0.476601300312944,20
KtCpK,em,TUW,0.88637243134376,70
PhTYU,ac,HTC,0.924541917935406,25
KFFJU,ac,TUW,0.983473820082235,87
UXWCP,mk,CTS,0.077545230859326,60
BkTbV,ac,TUW,0.515091598186298,2
IfUdF,ac,TUW,0.789690511786905,75
ZuRoI,em,CTS,0.830054584017404,22
eRuYh,zf,CTS,0.794510792425481,57
aKTdT,ac,HTC,0.161619185100985,63
NTUkO,em,CTS,0.112638407970798,91
KtCpK,mk,TUW,0.840809920508935,35
PhTYU,mk,CTS,0.518654376739313,12
KFFJU,ac,CTS,0.287054784575963,79
UXWCP,em,TUW,0.017970282079505,49
BkTbV,mk,HTC,0.387292660366246,69
IfUdF,mk,HTC,0.430981842275902,47
ZuRoI,em,CTS,0.870704398780802,50
eRuYh,em,HTC,0.362315074865601,45
aKTdT,mk,CTS,0.380266224896845,55
NTUkO,zf,CTS,0.446709877993745,44
KtCpK,em,CTS,0.065680480139181,77
PhTYU,zf,TUW,0.348119498333336,32
KFFJU,ac,CTS,0.222709487398997,69
UXWCP,em,CTS,0.826643772070065,82
BkTbV,mk,HTC,0.657778651418875,85
IfUdF,ac,HTC,0.064951729733594,60
ZuRoI,ac,HTC,0.747951362798218,27
eRuYh,mk,CTS,0.945893720722691,11
aKTdT,zf,TUW,0.916096184174788,96
NTUkO,zf,CTS,0.079665965409197,25
KtCpK,ac,TUW,0.816627802460762,73
PhTYU,em,HTC,0.482699816253382,12
KFFJU,mk,HTC,0.962474833032784,14
UXWCP,em,CTS,0.845022315973511,45
BkTbV,em,HTC,0.515037857893587,70
IfUdF,zf,TUW,0.632529532277768,39
ZuRoI,zf,TUW,0.191215778903866,28
eRuYh,zf,CTS,0.535058203133893,69
aKTdT,em,HTC,0.431616226462377,1
NTUkO,mk,CTS,0.006526770545687,14
KtCpK,mk,CTS,0.820967067387466,83
PhTYU,em,TUW,0.950404912580983,21
KFFJU,ac,CTS,0.262586330194603,54
UXWCP,ac,HTC,0.766265991412662,20
BkTbV,em,TUW,0.821425527272252,38
IfUdF,ac,CTS,0.476484697635164,91
ZuRoI,zf,TUW,0.508338239619714,36
eRuYh,mk,CTS,0.277769587511857,99
aKTdT,ac,TUW,0.763514457404803,54
NTUkO,mk,HTC,0.443739678363052,20
KtCpK,mk,HTC,0.83025089601579,3
PhTYU,mk,CTS,0.689595397802093,6
KFFJU,ac,CTS,0.886161452055191,76
UXWCP,mk,TUW,0.890438031002696,52
BkTbV,em,TUW,0.710619106745063,7
IfUdF,mk,CTS,0.68777534195097,61
ZuRoI,em,TUW,0.149403525439159,35
eRuYh,em,CTS,0.180655628770145,58
aKTdT,ac,CTS,0.217461679691624,35
NTUkO,ac,CTS,0.202707565450561,80
KtCpK,mk,CTS,0.933183447345273,5
PhTYU,mk,CTS,0.594665621739556,1
KFFJU,mk,TUW,0.535245706650751,66
UXWCP,em,CTS,0.183588903568854,90
BkTbV,ac,HTC,0.091355356251843,13
IfUdF,ac,HTC,0.58481415552561,85
ZuRoI,ac,HTC,0.272196854612447,73
eRuYh,mk,HTC,0.889254879536999,82
aKTdT,em,CTS,0.805890453731115,77
NTUkO,ac,TUW,0.237985004486056,9
KtCpK,em,CTS,0.175399636445763,1
PhTYU,ac,HTC,0.171934664121217,59
KFFJU,mk,CTS,0.097531613879126,61
UXWCP,em,HTC,0.925717698576796,14
BkTbV,ac,TUW,0.916267282163363,88
IfUdF,ac,HTC,0.852679041339728,51
ZuRoI,ac,HTC,0.132905562119981,40
eRuYh,ac,HTC,0.442874007165687,22
aKTdT,zf,CTS,0.042388901185015,27
NTUkO,mk,HTC,0.020383195033565,34
KtCpK,zf,HTC,0.872800608058999,54
PhTYU,ac,CTS,0.695701848588022,53
KFFJU,ac,CTS,0.909446161918793,10
UXWCP,zf,CTS,0.777949716151479,88
BkTbV,ac,CTS,0.897567436214977,15
IfUdF,zf,CTS,0.492711640365562,78
ZuRoI,em,TUW,0.423551637045831,3
eRuYh,mk,TUW,0.820423602543186,98
aKTdT,em,HTC,0.513511045072959,4
NTUkO,em,CTS,0.782389243006902,82
KtCpK,zf,HTC,0.46506298619141,72
PhTYU,ac,HTC,0.440161945602763,19
KFFJU,em,HTC,0.52692678847259,1
UXWCP,zf,TUW,0.910941728643295,57
BkTbV,em,HTC,0.027455904910825,9
IfUdF,zf,TUW,0.419790683409336,56
ZuRoI,zf,TUW,0.149047498161778,95
eRuYh,ac,TUW,0.528734555957322,58
aKTdT,mk,CTS,0.476408242933913,51
NTUkO,zf,TUW,0.216424575605208,34
KtCpK,mk,HTC,0.589012759991444,83
PhTYU,em,TUW,0.775388854623176,99
KFFJU,zf,CTS,0.84953300141537,86
UXWCP,mk,CTS,0.825570048526987,67
BkTbV,ac,HTC,0.483627054414566,85
IfUdF,zf,CTS,0.668201819364839,30
ZuRoI,zf,CTS,0.863353182853657,22
eRuYh,ac,CTS,0.830911308105645,45
aKTdT,ac,TUW,0.343848625927207,38
NTUkO,mk,CTS,0.927916049389473,80
KtCpK,mk,CTS,0.356091085878899,63
PhTYU,em,TUW,0.424236988386116,89
KFFJU,zf,TUW,0.130419556026737,68
UXWCP,zf,TUW,0.365064040831281,3
BkTbV,mk,CTS,0.387336205003165,54
IfUdF,mk,HTC,0.756811833134451,41
ZuRoI,mk,HTC,0.229730724281897,71
eRuYh,mk,CTS,0.606479358495704,51
aKTdT,em,TUW,0.499582858056968,94
NTUkO,em,TUW,0.574053165610961,51
KtCpK,ac,CTS,0.657156602873782,76
PhTYU,em,HTC,0.483486949170706,59
KFFJU,em,TUW,0.599222334128957,92
UXWCP,ac,CTS,0.831100022732513,43
BkTbV,ac,CTS,0.114680890086063,55
IfUdF,mk,CTS,0.225247232851295,26
ZuRoI,zf,HTC,0.290860919521132,46
eRuYh,mk,HTC,0.140091715059336,88
aKTdT,em,TUW,0.821790938495699,67
NTUkO,zf,CTS,0.932743464100562,31
KtCpK,zf,TUW,0.776805757281983,84
PhTYU,mk,TUW,0.663412839568616,0
KFFJU,em,TUW,0.882907621038324,22
UXWCP,ac,TUW,0.387679262786358,85
BkTbV,mk,TUW,0.635226441692704,65
IfUdF,em,HTC,0.605042421014919,39
ZuRoI,ac,TUW,0.530539080183691,68
eRuYh,ac,CTS,0.16627600497126,56
aKTdT,ac,HTC,0.422763566766809,78
NTUkO,zf,TUW,0.282854801525702,60
KtCpK,em,HTC,0.643359616312663,48
PhTYU,em,CTS,0.800280720665589,27
KFFJU,ac,HTC,0.127049726226624,67
UXWCP,mk,HTC,0.770411701392405,42
BkTbV,em,CTS,0.667467975964474,80
IfUdF,ac,CTS,0.554106026606392,99
ZuRoI,em,CTS,0.085096181071873,38
eRuYh,zf,TUW,0.153299555581512,86
aKTdT,em,CTS,0.986190854807061,64
NTUkO,em,TUW,0.93159500490419,54
KtCpK,mk,CTS,0.24270270521449,54
PhTYU,ac,HTC,0.111628927183685,49
KFFJU,em,CTS,0.995678225472287,22
UXWCP,ac,CTS,0.225991195575614,9
BkTbV,ac,HTC,0.303987510015786,17
IfUdF,em,CTS,0.409812366878429,66
ZuRoI,em,HTC,0.031635510782133,27
eRuYh,mk,CTS,0.30610910781383,35
aKTdT,ac,HTC,0.208069054923701,22
NTUkO,em,CTS,0.202108448714943,83
KtCpK,em,CTS,0.307581308242237,53
PhTYU,ac,HTC,0.334237642915721,15
KFFJU,em,CTS,0.200776582374397,41
UXWCP,em,TUW,0.834568057906995,31
BkTbV,ac,HTC,0.099692213661768,54
IfUdF,ac,CTS,0.623983913852602,72
ZuRoI,mk,CTS,0.569008753313007,86
eRuYh,ac,HTC,0.445620286555451,46
aKTdT,em,CTS,0.941193787623378,52
NTUkO,zf,TUW,0.529921097740609,11
KtCpK,zf,HTC,0.026281169866913,80
PhTYU,zf,CTS,0.723250300136717,79
KFFJU,em,CTS,0.079838595273483,9
UXWCP,ac,HTC,0.745315324185255,42
BkTbV,em,HTC,0.383079325479216,15
IfUdF,mk,CTS,0.2793517802986,7
ZuRoI,em,TUW,0.906314634716497,3
eRuYh,ac,HTC,0.50848434834766,57
aKTdT,zf,HTC,0.019594539924229,13
NTUkO,zf,TUW,0.086651506505861,48
KtCpK,em,CTS,0.322473203018145,46
PhTYU,mk,HTC,0.187181646403634,44
KFFJU,em,TUW,0.070367232989796,48
UXWCP,mk,TUW,0.03494564833455,52
BkTbV,mk,HTC,0.123631686547781,34
IfUdF,mk,TUW,0.51130303839089,18
ZuRoI,zf,TUW,0.15897852586635,98
eRuYh,mk,CTS,0.450651018645893,13
aKTdT,mk,HTC,0.804038423421019,27
NTUkO,em,CTS,0.942994821278734,29
KtCpK,zf,TUW,0.262868379057912,87
PhTYU,ac,TUW,0.831921855710756,80
KFFJU,em,TUW,0.9467311208996,44
UXWCP,em,CTS,0.973018428973765,59
BkTbV,ac,HTC,0.840361395091527,76
IfUdF,ac,CTS,0.296463005357186,44
ZuRoI,mk,HTC,0.278606390112891,60
eRuYh,zf,CTS,0.402061482125672,73
aKTdT,em,CTS,0.691231801769819,79
NTUkO,mk,CTS,0.351543462069093,59
KtCpK,ac,TUW,0.769602740932287,85
PhTYU,em,CTS,0.033980438254097,96
KFFJU,ac,CTS,0.508660344490702,1
UXWCP,em,CTS,0.921058775520141,23
BkTbV,ac,CTS,0.719839202621434,18
IfUdF,em,CTS,0.313356211026137,35
ZuRoI,ac,CTS,0.889689257216013,17
eRuYh,ac,CTS,0.515952685018872,22
aKTdT,zf,CTS,0.777288793685822,86
NTUkO,zf,HTC,0.677501932396286,95
KtCpK,mk,HTC,0.681060541272029,26
PhTYU,ac,HTC,0.44022696629291,65
KFFJU,em,CTS,0.998153828572344,15
UXWCP,zf,TUW,0.76125615886184,57
BkTbV,em,TUW,0.41807343975706,93
IfUdF,zf,HTC,0.074170320357268,65
ZuRoI,mk,CTS,0.077779608503617,72
eRuYh,zf,HTC,0.622217674739444,5
aKTdT,zf,HTC,0.31401601226598,72
NTUkO,em,TUW,0.677583745614708,99
KtCpK,em,HTC,0.324068850005133,37
PhTYU,ac,TUW,0.366033766621433,53
KFFJU,em,HTC,0.763708248032331,83
UXWCP,ac,TUW,0.21346226819645,9
BkTbV,ac,HTC,0.334730888522077,87
IfUdF,em,HTC,0.680669056537663,8
ZuRoI,zf,HTC,0.875422664483125,60
eRuYh,em,HTC,0.718917558124566,79
aKTdT,ac,TUW,0.940036896598202,99
NTUkO,mk,CTS,0.657834220324921,78
KtCpK,ac,CTS,0.814126872821004,6
PhTYU,ac,HTC,0.200856160947224,52
KFFJU,ac,TUW,0.043441379201111,6
UXWCP,em,HTC,0.961257246234562,21
BkTbV,ac,TUW,0.843874196931863,92
IfUdF,em,TUW,0.577028739858413,68
ZuRoI,mk,TUW,0.023369027921649,60
eRuYh,mk,CTS,0.168965084228464,65
aKTdT,em,TUW,0.582253640743682,67
NTUkO,mk,TUW,0.103356528624179,85
KtCpK,zf,HTC,0.807318401266982,48
PhTYU,em,TUW,0.080958763882489,48
KFFJU,mk,HTC,0.710845564995929,69
UXWCP,zf,CTS,0.630896624441927,76
BkTbV,em,HTC,0.287455666150974,78
IfUdF,zf,TUW,0.583493536530648,83
ZuRoI,ac,HTC,0.172190183554814,99
eRuYh,zf,CTS,0.215565660689809,19
aKTdT,zf,HTC,0.499874804640066,62
NTUkO,ac,TUW,0.228703239576116,56
KtCpK,em,HTC,0.407714305314312,4
PhTYU,ac,CTS,0.812349409008418,27
KFFJU,mk,TUW,0.96632183576695,37
UXWCP,zf,HTC,0.618467689711861,8
BkTbV,ac,CTS,0.159483982825758,12
IfUdF,mk,TUW,0.178972642631715,33
ZuRoI,mk,TUW,0.372456601386914,84
eRuYh,ac,TUW,0.036819459804282,53
aKTdT,mk,TUW,0.455626938704299,83
NTUkO,zf,CTS,0.085916580082455,50
KtCpK,zf,CTS,0.857827052216437,88
PhTYU,mk,HTC,0.190341752479275,10
KFFJU,em,TUW,0.170506154876974,60
UXWCP,em,HTC,0.890578582356074,19
BkTbV,mk,CTS,0.887663115669045,25
IfUdF,mk,CTS,0.088873175087318,54
ZuRoI,zf,CTS,0.391003499517083,93
eRuYh,ac,CTS,0.681042832414054,49
aKTdT,em,CTS,0.265563189748638,90
NTUkO,mk,HTC,0.973065330739252,31
KtCpK,ac,HTC,0.08549301508504,68
PhTYU,ac,HTC,0.619145603620504,57
KFFJU,ac,CTS,0.554089200350044,99
UXWCP,ac,HTC,0.845702170839263,84
BkTbV,mk,HTC,0.400582328213707,38
IfUdF,em,HTC,0.362031731289542,76
ZuRoI,mk,CTS,0.089413865697906,11
eRuYh,mk,CTS,0.682767196312817,29
aKTdT,zf,HTC,0.049022051623335,95
NTUkO,mk,TUW,0.700582063122864,2
KtCpK,zf,CTS,0.551654395900695,63
PhTYU,ac,TUW,0.747470634880213,41
KFFJU,mk,TUW,0.524703996142316,89
UXWCP,em,CTS,0.817982071237296,51
BkTbV,em,TUW,0.892954534232528,78
IfUdF,mk,TUW,0.215193646504882,92
ZuRoI,zf,HTC,0.762825895516201,44
eRuYh,mk,TUW,0.435465409785939,60
aKTdT,ac,CTS,0.41482740250285,1
NTUkO,em,TUW,0.46566943201495,82
KtCpK,ac,TUW,0.251960231330935,16
PhTYU,mk,HTC,0.831291229192091,13
KFFJU,ac,CTS,0.333471033580088,68
UXWCP,mk,CTS,0.796034813011695,40
BkTbV,ac,TUW,0.523301555541149,78
IfUdF,ac,HTC,0.060139388599673,59
ZuRoI,zf,CTS,0.353406759129884,26
eRuYh,ac,TUW,0.445888333401887,95
aKTdT,em,CTS,0.282092638768817,34
NTUkO,em,HTC,0.007483371785299,98
KtCpK,zf,TUW,0.033057634466898,74
PhTYU,zf,TUW,0.164301425586673,46
KFFJU,em,HTC,0.120697450067716,13
UXWCP,mk,HTC,0.924284143995982,0
BkTbV,em,HTC,0.445544082212622,83
IfUdF,em,CTS,0.398942885173721,39
ZuRoI,em,HTC,0.036915710199335,86
eRuYh,mk,TUW,0.168651147957297,87
aKTdT,ac,TUW,0.46684230216299,94
NTUkO,em,HTC,0.986495145931293,20
KtCpK,em,HTC,0.987854877891939,63
PhTYU,mk,CTS,0.140688167071638,76
KFFJU,zf,HTC,0.048627703811552,30
UXWCP,zf,CTS,0.987295837871869,33
BkTbV,ac,CTS,0.003546662358025,72
IfUdF,em,TUW,0.56345395055368,32
ZuRoI,zf,CTS,0.920936879085021,81
eRuYh,em,HTC,0.311266026373129,75
aKTdT,mk,TUW,0.22922573672475,14
NTUkO,zf,TUW,0.967656046457868,41
KtCpK,em,CTS,0.561927738522995,21
PhTYU,zf,TUW,0.277450526469814,71
KFFJU,mk,CTS,0.613005381108053,50
UXWCP,em,TUW,0.666729025028022,36
BkTbV,zf,CTS,0.452315430581619,49
IfUdF,mk,HTC,0.214431153037815,18
ZuRoI,ac,HTC,0.766214910215752,88
eRuYh,ac,TUW,0.925460642882574,94
aKTdT,em,TUW,0.458559607098198,56
NTUkO,em,HTC,0.083046901154827,44
KtCpK,em,TUW,0.521736900435128,29
PhTYU,em,CTS,0.812250828869826,93
KFFJU,ac,CTS,0.254340425281109,49
UXWCP,mk,CTS,0.737233682179121,35
BkTbV,em,CTS,0.119554072716013,86
IfUdF,em,CTS,0.883773424654457,40
ZuRoI,zf,HTC,0.400813719760795,49
eRuYh,zf,CTS,0.310339887522087,51
aKTdT,mk,TUW,0.464438940588428,75
NTUkO,zf,CTS,0.25924330472252,34
KtCpK,mk,TUW,0.098047041459117,92
PhTYU,zf,CTS,0.523827641540719,77
KFFJU,mk,CTS,0.473202886771532,1
UXWCP,zf,HTC,0.864907873298703,87
BkTbV,em,CTS,0.704770448127173,76
IfUdF,zf,CTS,0.338527868740654,5
ZuRoI,ac,HTC,0.688120915257276,91
eRuYh,ac,TUW,0.519399464928889,84
aKTdT,ac,HTC,0.353542492591096,65
NTUkO,em,CTS,0.590921293137614,33
KtCpK,ac,TUW,0.34166574966544,35
PhTYU,em,TUW,0.82435423384165,7
KFFJU,ac,CTS,0.598444208211738,6
UXWCP,em,CTS,0.967486005042135,1
BkTbV,mk,TUW,0.685041374146501,69
IfUdF,em,TUW,0.836602562535623,23
ZuRoI,mk,HTC,0.892027157986931,74
eRuYh,em,HTC,0.18587455855178,35
aKTdT,zf,HTC,0.322739508475991,20
NTUkO,ac,HTC,0.712123955423417,39
KtCpK,zf,HTC,0.202136102693313,8
PhTYU,em,HTC,0.408131259380917,22
KFFJU,em,HTC,0.014405157531989,87
UXWCP,zf,TUW,0.08688536721215,88
BkTbV,zf,TUW,0.289903106476053,33
IfUdF,em,HTC,0.301934147692978,84
ZuRoI,zf,CTS,0.922180005060413,78
eRuYh,mk,CTS,0.595516410372206,29
aKTdT,zf,CTS,0.462565674921485,53
NTUkO,ac,CTS,0.35096367493039,46
KtCpK,mk,TUW,0.209112450644542,39
PhTYU,ac,CTS,0.342477703989608,90
KFFJU,ac,TUW,0.644744448370967,33
UXWCP,mk,CTS,0.770539661053416,23
BkTbV,zf,CTS,0.432903752913356,43
IfUdF,em,CTS,0.965425364713435,4
ZuRoI,ac,TUW,0.819904979947691,32
eRuYh,mk,HTC,0.081245046187072,76
aKTdT,ac,TUW,0.590873674808111,37
NTUkO,ac,TUW,0.387964351763016,75
KtCpK,zf,TUW,0.146455452659243,99
PhTYU,mk,HTC,0.38626886731826,7
KFFJU,mk,HTC,0.116567889232892,7
UXWCP,ac,CTS,0.34096274463582,74
BkTbV,ac,TUW,0.177460987573316,49
IfUdF,ac,TUW,0.757451997133776,88
ZuRoI,em,CTS,0.796664398318389,61
eRuYh,em,TUW,0.903627266741898,63
aKTdT,mk,TUW,0.190502167237955,35
NTUkO,ac,TUW,0.264163668855776,81
KtCpK,em,TUW,0.572499909422931,68
PhTYU,mk,TUW,0.821821966956848,90
KFFJU,mk,TUW,0.388277929738847,2
UXWCP,ac,HTC,0.090073542487856,7
BkTbV,zf,HTC,0.182434420045857,22
IfUdF,mk,TUW,0.724956400210806,36
ZuRoI,mk,CTS,0.776547133932673,74
eRuYh,em,HTC,0.463566513124796,9
aKTdT,em,HTC,0.655009866584699,31
NTUkO,zf,CTS,0.069889856643644,29
KtCpK,ac,TUW,0.479049145726302,86
PhTYU,zf,CTS,0.428101870104751,34
KFFJU,em,CTS,0.752885099422268,90
UXWCP,mk,HTC,0.066021545433634,11
BkTbV,zf,TUW,0.682409270893209,88
IfUdF,ac,TUW,0.68907082760398,93
ZuRoI,zf,CTS,0.811578317856628,33
eRuYh,zf,TUW,0.474823932663322,65
aKTdT,mk,CTS,0.202056491534365,12
NTUkO,em,CTS,0.151797619433594,26
KtCpK,zf,TUW,0.191710024962845,52
PhTYU,em,TUW,0.860530072392253,45
KFFJU,mk,TUW,0.408913834089115,32
UXWCP,zf,HTC,0.431781822337891,55
BkTbV,mk,TUW,0.368405090607848,43
IfUdF,zf,TUW,0.980989451780822,11
ZuRoI,ac,HTC,0.075834090739522,20
eRuYh,em,CTS,0.303889819300348,63
aKTdT,zf,CTS,0.40025550109539,19
NTUkO,zf,CTS,0.821221886341235,11
KtCpK,mk,CTS,0.316641699208477,92
PhTYU,ac,CTS,0.491195865350499,89
KFFJU,mk,CTS,0.321207412817326,25
UXWCP,zf,CTS,0.849756678777028,84
BkTbV,ac,TUW,0.190919063470536,52
IfUdF,mk,TUW,0.580720087565503,47
ZuRoI,ac,TUW,0.473708802563504,28
eRuYh,ac,TUW,0.704903081567065,55
aKTdT,ac,TUW,0.328126410863016,98
NTUkO,ac,CTS,0.77296882306806,82
KtCpK,zf,HTC,0.008264364627656,48
PhTYU,ac,CTS,0.91563463510163,31
KFFJU,em,TUW,0.826398625469541,57
UXWCP,mk,HTC,0.383880952397707,82
BkTbV,mk,TUW,0.326964009257678,48
IfUdF,em,CTS,0.009107708252543,80
ZuRoI,ac,TUW,0.475544987670127,25
eRuYh,zf,CTS,0.409018512603951,67
aKTdT,ac,CTS,0.802529144828989,22
NTUkO,mk,TUW,0.659907834384527,81
KtCpK,zf,CTS,0.259014628803604,19
PhTYU,em,TUW,0.330417778025516,88
KFFJU,mk,CTS,0.119737163054553,48
UXWCP,zf,CTS,0.062757025331632,77
BkTbV,zf,CTS,0.73145230601198,45
IfUdF,em,TUW,0.9105116369495,88
ZuRoI,zf,HTC,0.366359658762624,21
eRuYh,zf,HTC,0.245239225164064,58
aKTdT,mk,CTS,0.738596012570773,4
NTUkO,mk,TUW,0.452929554861901,46
KtCpK,zf,TUW,0.937363130108423,31
PhTYU,mk,TUW,0.570994960406082,44
KFFJU,em,HTC,0.4829834355306,67
UXWCP,ac,HTC,0.463716850813927,80
BkTbV,zf,HTC,0.087818010396889,75
IfUdF,mk,CTS,0.722713275039479,66
ZuRoI,zf,TUW,0.174928425076726,73
eRuYh,ac,CTS,0.520383189107932,49
aKTdT,mk,HTC,0.267414031879846,31
NTUkO,zf,CTS,0.069376995703607,86
KtCpK,zf,HTC,0.932431941997449,13
PhTYU,em,TUW,0.428501244638027,31
KFFJU,zf,TUW,0.12481001643588,18
UXWCP,em,HTC,0.312081432953963,54
BkTbV,mk,HTC,0.117750674356262,79
IfUdF,mk,CTS,0.476662823308053,72
ZuRoI,em,HTC,0.728931149185401,58
eRuYh,ac,TUW,0.869421849072186,43
aKTdT,ac,CTS,0.182256819381444,7
NTUkO,mk,TUW,0.082303874137215,77
KtCpK,em,TUW,0.309982879818123,63
PhTYU,mk,HTC,0.465391487171541,28
KFFJU,zf,TUW,0.67141913279194,21
UXWCP,zf,HTC,0.634263279854132,41
BkTbV,zf,CTS,0.101504756782946,50
IfUdF,ac,TUW,0.938436808663099,54
ZuRoI,mk,HTC,0.413596017182103,14
eRuYh,zf,TUW,0.199916379530434,60
aKTdT,ac,HTC,0.780015283441817,59
NTUkO,ac,HTC,0.674862006773654,16
KtCpK,zf,TUW,0.671635860005079,26
PhTYU,em,TUW,0.974437843487666,76
KFFJU,mk,TUW,0.565924447493426,53
UXWCP,em,CTS,0.054370677192,37
BkTbV,mk,CTS,0.667158583014817,34
IfUdF,mk,CTS,0.300478416015476,95
ZuRoI,ac,TUW,0.535980724775569,51
eRuYh,mk,CTS,0.781845015455788,72
aKTdT,zf,TUW,0.136348334624496,35
NTUkO,ac,CTS,0.831441038046428,72
KtCpK,ac,HTC,0.860563930619353,12
PhTYU,mk,HTC,0.937722597617545,36
KFFJU,zf,HTC,0.136780967635017,28
UXWCP,em,TUW,0.337545179320493,84
BkTbV,ac,HTC,0.369290539709001,83
IfUdF,em,CTS,0.269970544955654,97
ZuRoI,mk,TUW,0.741593144514564,38
eRuYh,zf,HTC,0.7964551161827,84
aKTdT,zf,CTS,0.042794803930576,2
NTUkO,em,CTS,0.503987529439304,99
KtCpK,em,CTS,0.780540856768311,14
PhTYU,em,TUW,0.396030283161519,39
KFFJU,zf,TUW,0.474950529748321,18
UXWCP,ac,TUW,0.649663190596261,75
BkTbV,ac,TUW,0.002738160014386,41
IfUdF,em,CTS,0.932457663011702,56
ZuRoI,em,HTC,0.293324254215634,86
eRuYh,em,TUW,0.862611293083145,76
aKTdT,em,HTC,0.913101539422631,9
NTUkO,ac,HTC,0.376661202624378,65
KtCpK,mk,TUW,0.756043567370949,8
PhTYU,em,CTS,0.542672778064037,23
KFFJU,ac,TUW,0.602380199342173,96
UXWCP,em,CTS,0.517819360936133,84
BkTbV,ac,TUW,0.511371664617347,70
IfUdF,zf,HTC,0.414257829071787,84
ZuRoI,em,HTC,0.967528439427423,35
eRuYh,em,CTS,0.973133390416161,51
aKTdT,em,TUW,0.579112787743174,49
NTUkO,zf,HTC,0.389231327482005,9
KtCpK,ac,CTS,0.84723729763204,56
PhTYU,zf,TUW,0.985830100164275,14
KFFJU,em,HTC,0.532420295309116,24
UXWCP,em,TUW,0.970345473722771,79
BkTbV,mk,CTS,0.745651994243915,4
IfUdF,em,TUW,0.956402919263261,59
ZuRoI,ac,TUW,0.021975055103431,68
eRuYh,zf,CTS,0.308399269252943,0
aKTdT,em,CTS,0.294071579478791,74
NTUkO,em,TUW,0.149594690905327,69
KtCpK,em,TUW,0.928109620187255,46
PhTYU,em,HTC,0.79551479854196,46
KFFJU,em,HTC,0.932389390035709,74
UXWCP,mk,CTS,0.156351701065039,25
BkTbV,zf,CTS,0.243934450259215,11
IfUdF,zf,HTC,0.560197262449849,54
ZuRoI,ac,TUW,0.433464638027553,37
eRuYh,ac,HTC,0.483355543843631,30
aKTdT,mk,CTS,0.301504918932477,22
NTUkO,ac,TUW,0.224062518983664,17
KtCpK,ac,HTC,0.02518740490995,63
PhTYU,em,TUW,0.971887182819206,69
KFFJU,mk,CTS,0.150277077722454,12
UXWCP,ac,HTC,0.914684342514363,98
BkTbV,mk,HTC,0.242623218290193,52
IfUdF,mk,CTS,0.748333339481458,75
ZuRoI,ac,CTS,0.57179526935854,32
eRuYh,mk,HTC,0.735302193111235,30
aKTdT,mk,CTS,0.502618108221134,66
NTUkO,zf,CTS,0.39997845307335,33
KtCpK,mk,HTC,0.299234577493188,44
PhTYU,em,TUW,0.130038503076289,34
KFFJU,ac,CTS,0.438357938248146,61
UXWCP,em,CTS,0.075848658713082,77
BkTbV,mk,HTC,0.531932290715565,10
IfUdF,mk,TUW,0.71498750851445,35
ZuRoI,ac,TUW,0.826251411417971,98
eRuYh,zf,CTS,0.645226073685626,66
aKTdT,ac,CTS,0.216142511998132,46
NTUkO,ac,HTC,0.737138642708259,42
KtCpK,ac,TUW,0.347675075811627,82
PhTYU,zf,HTC,0.157341356045385,42
KFFJU,ac,HTC,0.145213732617563,44
UXWCP,zf,TUW,0.81753847274629,8
BkTbV,mk,TUW,0.028551502268302,41
IfUdF,zf,CTS,0.793326549707097,62
ZuRoI,em,CTS,0.420791525770717,10
eRuYh,zf,HTC,0.326239911223846,14
aKTdT,ac,HTC,0.671125757951087,60
NTUkO,mk,TUW,0.641129326066347,67
KtCpK,ac,TUW,0.379293535421791,34
PhTYU,mk,TUW,0.87226371008764,30
KFFJU,mk,CTS,0.599517752808029,0
UXWCP,ac,TUW,0.970225004677393,54
BkTbV,mk,CTS,0.734556051255575,60
IfUdF,zf,TUW,0.935590032255945,21
ZuRoI,em,HTC,0.402847799010473,15
eRuYh,ac,CTS,0.723096485641119,17
aKTdT,zf,CTS,0.010641884937008,32
NTUkO,em,TUW,0.806206535139807,84
KtCpK,em,CTS,0.407358797238035,29
PhTYU,zf,CTS,0.974580569350728,23
KFFJU,zf,HTC,0.70816264067757,67
UXWCP,ac,TUW,0.217909403077224,74
BkTbV,zf,CTS,0.906406986391415,36
IfUdF,zf,TUW,0.792373446820625,11
ZuRoI,mk,HTC,0.977482260821731,98
eRuYh,em,CTS,0.660019937088481,17
aKTdT,ac,TUW,0.388602769239482,1
NTUkO,mk,HTC,0.621181349685396,78
KtCpK,zf,CTS,0.164202290257029,21
PhTYU,em,CTS,0.581170397859168,53
KFFJU,zf,TUW,0.145417193355942,79
UXWCP,mk,HTC,0.812069534304971,83
BkTbV,ac,TUW,0.671656611525227,30
IfUdF,em,TUW,0.90389247178887,35
ZuRoI,em,CTS,0.919683192568861,4
eRuYh,zf,CTS,0.473178668336739,74
aKTdT,zf,CTS,0.909396541513495,13
NTUkO,zf,TUW,0.74779668417673,29
KtCpK,mk,HTC,0.146509118343046,24
PhTYU,ac,TUW,0.63919568654402,3
KFFJU,mk,HTC,0.06681189597829,28
UXWCP,em,CTS,0.243822960551083,66
BkTbV,zf,CTS,0.318617278161653,86
IfUdF,zf,CTS,0.764460391138804,88
ZuRoI,mk,TUW,0.82055802699565,57
eRuYh,em,HTC,0.144104843411738,67
aKTdT,ac,HTC,0.779502879631644,39
NTUkO,mk,CTS,0.789230445475981,61
